"id","fltid","adep","ades","CLASS","atot","c_time","lat","lon","bear","drwy","type","atot_epoch","sector","congestion","arrival_yield","transit","saturation","c","percentile_20","kpi08_p20","unimp_time","kpi08"
"2024-01-20 01:17:32TAM3603SBSLSBGR","TAM3603","SBSL","SBGR","M",1705713452000,1705711855188,-21.8031992971,-46.1269357712,11.9715105485,"10R","A320",1705713452000,0,7,8,26.6135333333,10.6367068889,100,22.7929433333,3.82059,23.3045833333,3.30895
"2024-01-19 10:08:12TAM3197SBTESBGR","TAM3197","SBTE","SBGR","M",1705658892000,1705657415251,-21.7984783136,-46.1289473101,11.8705732608,"10R","A320",1705658892000,0,12,27,24.6124833333,10.6367068889,100,22.7929433333,1.81954,23.3045833333,1.3079
"2024-01-19 09:51:55TAM3366SBJUSBGR","TAM3366","SBJU","SBGR","M",1705657915000,1705656227550,-21.8514318703,-45.9275338704,19.0020746049,"10R","A320",1705657915000,0,11,26,28.1241666667,10.6367068889,100,22.7929433333,5.3312233333,23.3045833333,4.8195833333
"2024-01-19 08:43:01TAM3465SBJPSBGR","TAM3465","SBJP","SBGR","M",1705653781000,1705652199598,-21.8709185197,-45.8611599182,21.3593911443,"10R","A320",1705653781000,0,10,19,26.3567,10.6367068889,100,22.7929433333,3.5637566667,23.3045833333,3.0521166667
"2024-01-19 08:34:53TAM3221SBARSBGR","TAM3221","SBAR","SBGR","M",1705653293000,1705651825938,-21.8718046645,-45.8575056796,21.4864239516,"10R","A320",1705653293000,0,8,15,24.4510333333,10.6367068889,100,22.7929433333,1.65809,23.3045833333,1.14645
"2024-01-19 08:20:54TAM3393SBPJSBGR","TAM3393","SBPJ","SBGR","M",1705652454000,1705651196665,-21.7694592044,-46.4007782707,2.4840032458,"10R","A320",1705652454000,0,6,11,20.9555833333,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-19 09:02:28TAM4688SBSVSBGR","TAM4688","SBSV","SBGR","M",1705654948000,1705653493736,-21.8706402122,-45.8591483794,21.4197880986,"10R","A320",1705654948000,0,10,22,24.2377333333,10.6367068889,100,22.7929433333,1.44479,23.3045833333,0.93315
"2024-01-19 09:14:39TAM4701SBCFSBGR","TAM4701","SBCF","SBGR","M",1705655679000,1705654051790,-21.8272293596,-46.0052359624,16.2183177344,"10R","A320",1705655679000,0,11,23,27.1201666667,10.6367068889,100,22.7929433333,4.3272233333,23.3045833333,3.8155833333
"2024-01-19 07:46:40TAM3391SBPLSBGR","TAM3391","SBPL","SBGR","M",1705650400000,1705649107505,-21.8150367579,-46.0609135822,14.2693499469,"10R","A320",1705650400000,0,1,3,21.5415833333,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-19 08:49:49TAM3251SBIZSBGR","TAM3251","SBIZ","SBGR","M",1705654189000,1705652713893,-21.7703436418,-46.4317163531,1.4220866795,"10R","A320",1705654189000,0,11,20,24.5851166667,10.6367068889,100,22.7929433333,1.7921733333,23.3045833333,1.2805333333
"2024-01-19 01:08:25TAM3603SBSLSBGR","TAM3603","SBSL","SBGR","M",1705626505000,1705624817628,-21.7716959091,-46.3821792204,3.1262627584,"10R","A320",1705626505000,0,14,21,28.1228666667,10.6367068889,100,22.7929433333,5.3299233333,23.3045833333,4.8182833333
"2024-01-19 01:06:07TAM3245SBPSSBGR","TAM3245","SBPS","SBGR","M",1705626367000,1705624583936,-21.9707540898,-45.6328109828,29.8395963739,"10R","A320",1705626367000,0,15,20,29.7177333333,10.6367068889,100,22.7929433333,6.92479,23.3045833333,6.41315
"2024-01-19 01:03:41TAM3299SBMKSBGR","TAM3299","SBMK","SBGR","M",1705626221000,1705624370665,-21.7870899011,-46.2202725405,8.7180779007,"10R","A320",1705626221000,0,16,19,30.8389166667,10.6367068889,100,22.7929433333,8.0459733333,23.3045833333,7.5343333333
"2024-01-19 00:33:13TAM4621SBARSBGR","TAM4621","SBAR","SBGR","M",1705624393000,1705622941459,-21.8671963699,-45.8824706186,20.6344821275,"10R","A320",1705624393000,0,3,13,24.19235,10.6367068889,100,22.7929433333,1.3994066667,23.3045833333,0.8877666667
"2024-01-19 00:25:04TAM3239SBVCSBGR","TAM3239","SBVC","SBGR","M",1705623904000,1705622599830,-21.8465128274,-45.9575874221,17.9724976873,"10R","A320",1705623904000,0,0,13,21.7361666667,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-18 21:17:30TAM3225SBARSBGR","TAM3225","SBAR","SBGR","M",1705612650000,1705611267692,-21.8488519766,-45.9466110454,18.3550722552,"10R","A320",1705612650000,0,4,9,23.0384666667,10.6367068889,100,22.7929433333,0.2455233333,23.3045833333,0
"2024-01-18 21:07:42TAM4619SBMOSBGR","TAM4619","SBMO","SBGR","M",1705612062000,1705610705794,-21.8499395956,-45.9531340322,18.1542537503,"10R","A320",1705612062000,0,3,9,22.6034333333,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-18 20:00:43TAM4691SBGOSBGR","TAM4691","SBGO","SBGR","M",1705608043000,1705606667614,-21.7994805622,-46.1416722571,11.4502241166,"10R","A320",1705608043000,0,8,23,22.9231,10.6367068889,100,22.7929433333,0.1301566667,23.3045833333,0
"2024-01-18 20:37:16TAM4750SBBRSBGR","TAM4750","SBBR","SBGR","M",1705610236000,1705608777281,-21.7987361322,-46.1057719234,12.6470370185,"10R","A320",1705610236000,0,4,15,24.3119833333,10.6367068889,100,22.7929433333,1.51904,23.3045833333,1.0074
"2024-01-18 12:28:21TAM3262SBBRSBGR","TAM3262","SBBR","SBGR","M",1705580901000,1705579474539,-21.8056118649,-46.0850383879,13.3903467419,"10R","A320",1705580901000,0,5,11,23.77435,10.6367068889,100,22.7929433333,0.9814066667,23.3045833333,0.4697666667
"2024-01-18 09:14:10TAM3465SBJPSBGR","TAM3465","SBJP","SBGR","M",1705569250000,1705567688859,-21.8119258603,-46.0706775714,13.9189608523,"10R","A320",1705569250000,0,10,21,26.0190166667,10.6367068889,100,22.7929433333,3.2260733333,23.3045833333,2.7144333333
"2024-01-18 08:42:02TAM3251SBIZSBGR","TAM3251","SBIZ","SBGR","M",1705567322000,1705565950256,-21.7919765033,-46.1957344985,9.5773076172,"10R","A320",1705567322000,0,6,18,22.8624,10.6367068889,100,22.7929433333,0.0694566667,23.3045833333,0
"2024-01-18 10:01:50TAM3366SBJUSBGR","TAM3366","SBJU","SBGR","M",1705572110000,1705570640470,-21.7972933723,-46.1152934351,12.3188019156,"10R","A320",1705572110000,0,8,23,24.4921666667,10.6367068889,100,22.7929433333,1.6992233333,23.3045833333,1.1875833333
"2024-01-18 08:39:45TAM3197SBTESBGR","TAM3197","SBTE","SBGR","M",1705567185000,1705565853696,-21.7942951636,-46.1844097738,9.9745137255,"10R","A320",1705567185000,0,6,18,22.1884,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-18 09:04:53TAM4701SBCFSBGR","TAM4701","SBCF","SBGR","M",1705568693000,1705567355893,-21.8008601479,-46.1218915558,12.1239798774,"10R","A320",1705568693000,0,9,22,22.2851166667,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-18 08:11:28TAM3393SBPJSBGR","TAM3393","SBPJ","SBGR","M",1705565488000,1705564113594,-21.7888024315,-46.2317202116,8.3374729883,"10R","A320",1705565488000,0,8,13,22.9067666667,10.6367068889,100,22.7929433333,0.1138233333,23.3045833333,0
"2024-01-18 08:59:20TAM3391SBPLSBGR","TAM3391","SBPL","SBGR","M",1705568360000,1705567103850,-21.8105257856,-46.0866196145,13.3766172802,"10R","A320",1705568360000,0,9,22,20.9358333333,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-18 08:56:41TAM3327SBBESBGR","TAM3327","SBBE","SBGR","M",1705568201000,1705566867613,-21.7833199439,-46.2931284973,6.2149713597,"10R","A320",1705568201000,0,9,22,22.2231166667,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-18 00:40:12TAM3299SBMKSBGR","TAM3299","SBMK","SBGR","M",1705538412000,1705536877712,-21.7831526179,-46.2666984477,7.118418365,"10R","A320",1705538412000,0,6,16,25.5714666667,10.6367068889,100,22.7929433333,2.7785233333,23.3045833333,2.2668833333
"2024-01-17 23:30:01TAM3319SBFZSBGR","TAM3319","SBFZ","SBGR","M",1705534201000,1705532492583,-21.8392819538,-45.9721668099,17.4211414261,"10R","A320",1705534201000,0,7,19,28.4736166667,10.6367068889,100,22.7929433333,5.6806733333,23.3045833333,5.1690333333
"2024-01-17 23:48:40TAM3329SBBESBGR","TAM3329","SBBE","SBGR","M",1705535320000,1705533746807,-21.8046147385,-46.0853594145,13.371780575,"10R","A320",1705535320000,0,11,23,26.2198833333,10.6367068889,100,22.7929433333,3.42694,23.3045833333,2.9153
"2024-01-17 22:43:37TAM3379SBRFSBGR","TAM3379","SBRF","SBGR","M",1705531417000,1705529905974,-21.8859112708,-45.8328890885,22.4457855874,"10R","A320",1705531417000,0,4,13,25.1837666667,10.6367068889,100,22.7929433333,2.3908233333,23.3045833333,1.8791833333
"2024-01-17 09:17:44TAM4688SBSVSBGR","TAM4688","SBSV","SBGR","M",1705483064000,1705481639148,-21.8736913506,-45.8627104083,21.3445594377,"10R","A320",1705483064000,0,12,24,23.7475333333,10.6367068889,100,22.7929433333,0.95459,23.3045833333,0.44295
"2024-01-17 09:51:22TAM3366SBJUSBGR","TAM3366","SBJU","SBGR","M",1705485082000,1705483749733,-21.8249226512,-46.0373249593,15.138076321,"10R","A320",1705485082000,0,9,29,22.20445,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-17 09:14:13TAM3197SBTESBGR","TAM3197","SBTE","SBGR","M",1705482853000,1705481341929,-21.8265327371,-46.0149828757,15.8911224486,"10R","A320",1705482853000,0,13,23,25.1845166667,10.6367068889,100,22.7929433333,2.3915733333,23.3045833333,1.8799333333
"2024-01-17 09:46:40TAM4752SBBRSBGR","TAM4752","SBBR","SBGR","M",1705484800000,1705483449020,-21.8230188911,-46.0457536145,14.841554034,"10R","A320",1705484800000,0,9,29,22.5163333333,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-17 09:03:06TAM4555SBPSSBGR","TAM4555","SBPS","SBGR","M",1705482186000,1705480727007,-21.8758597589,-45.8620922614,21.39124855,"10R","A320",1705482186000,0,10,21,24.31655,10.6367068889,100,22.7929433333,1.5236066667,23.3045833333,1.0119666667
"2024-01-17 08:33:16TAM3323SBFZSBGR","TAM3323","SBFZ","SBGR","M",1705480396000,1705478982313,-21.8693579486,-45.8600055886,21.3766509323,"10R","A320",1705480396000,0,6,12,23.56145,10.6367068889,100,22.7929433333,0.7685066667,23.3045833333,0.2568666667
"2024-01-17 08:16:21TAM3393SBPJSBGR","TAM3393","SBPJ","SBGR","M",1705479381000,1705477913965,-21.7971909278,-46.1499745508,11.1554405183,"10R","A320",1705479381000,0,6,8,24.4505833333,10.6367068889,100,22.7929433333,1.65764,23.3045833333,1.146
"2024-01-17 08:49:24TAM3251SBIZSBGR","TAM3251","SBIZ","SBGR","M",1705481364000,1705479958297,-21.7850632076,-46.2502714495,7.6873446176,"10R","A320",1705481364000,0,8,16,23.4283833333,10.6367068889,100,22.7929433333,0.63544,23.3045833333,0.1238
"2024-01-17 09:12:48TAM3547SBGOSBGR","TAM3547","SBGO","SBGR","M",1705482768000,1705481229553,-21.7841241331,-46.2739010546,6.8763826223,"10R","A320",1705482768000,0,12,23,25.6407833333,10.6367068889,100,22.7929433333,2.84784,23.3045833333,2.3362
"2024-01-17 03:27:07TAM3453SBMOSBGR","TAM3453","SBMO","SBGR","M",1705462027000,1705460718613,-21.8720880943,-45.8641038002,21.2803148263,"10R","A320",1705462027000,0,2,8,21.80645,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-17 00:58:03TAM4755SBBRSBGR","TAM4755","SBBR","SBGR","M",1705453083000,1705450152075,-21.8683864334,-45.876029596,20.8547502911,"10R","A320",1705453083000,0,5,6,48.84875,10.6367068889,100,22.7929433333,26.0558066667,23.3045833333,25.5441666667
"2024-01-17 00:56:31TAM4621SBARSBGR","TAM4621","SBAR","SBGR","M",1705452991000,1705450047797,-21.8725661686,-45.8637281308,21.2981966869,"10R","A320",1705452991000,0,4,5,49.0533833333,10.6367068889,100,22.7929433333,26.26044,23.3045833333,25.7488
"2024-01-16 09:50:44TAM3366SBJUSBGR","TAM3366","SBJU","SBGR","M",1705398644000,1705397191146,-21.8669061105,-45.8815075389,20.6617891589,"10R","A320",1705398644000,0,12,30,24.2142333333,10.6367068889,100,22.7929433333,1.42129,23.3045833333,0.90965
"2024-01-16 10:28:33TAM3375SBRFSBGR","TAM3375","SBRF","SBGR","M",1705400913000,1705399506907,-21.8729196021,-45.8612760342,21.3805831022,"10R","A320",1705400913000,0,7,25,23.4348833333,10.6367068889,100,22.7929433333,0.64194,23.3045833333,0.1303
"2024-01-16 09:23:01TAM3327SBBESBGR","TAM3327","SBBE","SBGR","M",1705396981000,1705395617148,-21.7960589162,-46.1734777943,10.3551577385,"10R","A320",1705396981000,0,12,29,22.7308666667,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-16 08:50:27TAM3197SBTESBGR","TAM3197","SBTE","SBGR","M",1705395027000,1705393423924,-21.8099674631,-46.086667427,13.3705929397,"10R","A320",1705395027000,0,11,24,26.7179333333,10.6367068889,100,22.7929433333,3.92499,23.3045833333,3.41335
"2024-01-16 09:09:40TAM3251SBIZSBGR","TAM3251","SBIZ","SBGR","M",1705396180000,1705394764943,-21.8537163825,-45.9316764793,18.8933366177,"10R","A320",1705396180000,0,11,27,23.5842833333,10.6367068889,100,22.7929433333,0.79134,23.3045833333,0.2797
"2024-01-16 08:57:28TAM4555SBPSSBGR","TAM4555","SBPS","SBGR","M",1705395448000,1705394146240,-21.8749855659,-45.8636700729,21.3301005989,"10R","A320",1705395448000,0,9,24,21.696,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-16 08:05:05TAM3393SBPJSBGR","TAM3393","SBPJ","SBGR","M",1705392305000,1705390996022,-21.780760539,-46.3025099867,5.8842113931,"10R","A320",1705392305000,0,5,7,21.8163,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-16 08:21:07TAM3221SBARSBGR","TAM3221","SBAR","SBGR","M",1705393267000,1705392075279,-21.8717602719,-45.8615014359,21.3589994215,"10R","A320",1705393267000,0,6,13,19.8620166667,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-16 07:54:38TAM3391SBPLSBGR","TAM3391","SBPL","SBGR","M",1705391678000,1705390370206,-21.8101501558,-46.0856155527,13.4071321627,"10R","A320",1705391678000,0,1,4,21.7965666667,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-16 03:26:50TAM3453SBMOSBGR","TAM3453","SBMO","SBGR","M",1705375610000,1705374320626,-21.8775483856,-45.8658865223,21.2912981569,"10R","A320",1705375610000,0,4,11,21.4895666667,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-15 08:26:23TAM3465SBJPSBGR","TAM3465","SBJP","SBGR","M",1705307183000,1705305932000,-21.8639932722,-45.8960459445,20.1610486712,"10R","A320",1705307183000,0,5,12,20.85,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-15 10:27:25TAM4752SBBRSBGR","TAM4752","SBBR","SBGR","M",1705314445000,1705312934093,-21.7863130304,-46.2552985891,7.5215151549,"10R","A320",1705314445000,0,12,29,25.1817833333,10.6367068889,100,22.7929433333,2.38884,23.3045833333,1.8772
"2024-01-15 10:09:26TAM3366SBJUSBGR","TAM3366","SBJU","SBGR","M",1705313366000,1705311518968,-21.873831358,-45.8633524615,21.3258636253,"10R","A320",1705313366000,0,15,28,30.7838666667,10.6367068889,100,22.7929433333,7.9909233333,23.3045833333,7.4792833333
"2024-01-15 08:08:59TAM3393SBPJSBGR","TAM3393","SBPJ","SBGR","M",1705306139000,1705304642816,-21.7842795073,-46.2933095017,6.2123477698,"10R","A320",1705306139000,0,6,8,24.9364,10.6367068889,100,22.7929433333,2.1434566667,23.3045833333,1.6318166667
"2024-01-15 09:04:16TAM3197SBTESBGR","TAM3197","SBTE","SBGR","M",1705309456000,1705307661824,-21.8121290418,-46.0730408734,13.8420276556,"10R","A320",1705309456000,0,14,23,29.9029333333,10.6367068889,100,22.7929433333,7.10999,23.3045833333,6.59835
"2024-01-15 09:41:08TAM3327SBBESBGR","TAM3327","SBBE","SBGR","M",1705311668000,1705310099950,-21.7939519745,-46.2160889495,8.8965370387,"10R","A320",1705311668000,0,12,30,26.1341666667,10.6367068889,100,22.7929433333,3.3412233333,23.3045833333,2.8295833333
"2024-01-15 08:49:43TAM3251SBIZSBGR","TAM3251","SBIZ","SBGR","M",1705308583000,1705307112265,-21.8115348638,-46.0872650829,13.3630758692,"10R","A320",1705308583000,0,9,18,24.51225,10.6367068889,100,22.7929433333,1.7193066667,23.3045833333,1.2076666667
"2024-01-15 07:58:18TAM3391SBPLSBGR","TAM3391","SBPL","SBGR","M",1705305498000,1705303963680,-21.8059021243,-46.1070252932,12.6589058631,"10R","A320",1705305498000,0,4,5,25.572,10.6367068889,100,22.7929433333,2.7790566667,23.3045833333,2.2674166667
"2024-01-15 09:12:42TAM3547SBGOSBGR","TAM3547","SBGO","SBGR","M",1705309962000,1705308461037,-21.8120983085,-46.0866196145,13.389107854,"10R","A320",1705309962000,0,14,25,25.01605,10.6367068889,100,22.7929433333,2.2231066667,23.3045833333,1.7114666667
"2024-01-15 09:10:45TAM4688SBSVSBGR","TAM4688","SBSV","SBGR","M",1705309845000,1705308292442,-21.8643962205,-45.8895195426,20.3752350284,"10R","A320",1705309845000,0,14,24,25.8759666667,10.6367068889,100,22.7929433333,3.0830233333,23.3045833333,2.5713833333
"2024-01-15 01:34:39TAM4615SBSGSBGR","TAM4615","SBSG","SBGR","M",1705282479000,1705281234204,-21.8732354726,-45.8617439134,21.3696364639,"10R","A320",1705282479000,0,6,26,20.7466,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-15 03:14:17TAM3453SBMOSBGR","TAM3453","SBMO","SBGR","M",1705288457000,1705287135813,-21.873868921,-45.8652717906,21.2652015098,"10R","A320",1705288457000,0,6,10,22.0197833333,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-15 00:53:27TAM3239SBVCSBGR","TAM3239","SBVC","SBGR","M",1705280007000,1705278468193,-21.8743999249,-45.862666011,21.3547883389,"10R","A320",1705280007000,0,12,14,25.6467833333,10.6367068889,100,22.7929433333,2.85384,23.3045833333,2.3422
"2024-01-15 00:44:53TAM4621SBARSBGR","TAM4621","SBAR","SBGR","M",1705279493000,1705277624726,-21.8757948774,-45.8639603628,21.3309209329,"10R","A320",1705279493000,0,7,14,31.1379,10.6367068889,100,22.7929433333,8.3449566667,23.3045833333,7.8333166667
"2024-01-14 23:40:27TAM3565SBSLSBGR","TAM3565","SBSL","SBGR","M",1705275627000,1705274149034,-21.8142701317,-46.0868074492,13.4001150331,"10R","A320",1705275627000,0,8,22,24.6327666667,10.6367068889,100,22.7929433333,1.8398233333,23.3045833333,1.3281833333
"2024-01-14 22:09:26TAM3379SBRFSBGR","TAM3379","SBRF","SBGR","M",1705270166000,1705268760894,-21.8704950825,-45.8602480662,21.3830831004,"10R","A320",1705270166000,0,5,6,23.4184333333,10.6367068889,100,22.7929433333,0.62549,23.3045833333,0.11385
"2024-01-14 15:59:55TAM3389SBPLSBGR","TAM3389","SBPL","SBGR","M",1705247995000,1705246439448,-21.8093459665,-46.086008298,13.3876463708,"10R","A320",1705247995000,0,6,11,25.9258666667,10.6367068889,100,22.7929433333,3.1329233333,23.3045833333,2.6212833333
"2024-01-14 14:23:53TAM3241SBPSSBGR","TAM3241","SBPS","SBGR","M",1705242233000,1705240725743,-21.8699418822,-45.8601182895,21.3803277526,"10R","A320",1705242233000,0,12,22,25.12095,10.6367068889,100,22.7929433333,2.3280066667,23.3045833333,1.8163666667
"2024-01-14 14:40:37TAM3237SBVCSBGR","TAM3237","SBVC","SBGR","M",1705243237000,1705241913909,-21.8727215427,-45.8627787118,21.330332333,"10R","A320",1705243237000,0,8,25,22.0515166667,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-14 14:30:12TAM3264SBBRSBGR","TAM3264","SBBR","SBGR","M",1705242612000,1705241215983,-21.7899600542,-46.1977357919,9.4980194091,"10R","A320",1705242612000,0,12,25,23.26695,10.6367068889,100,22.7929433333,0.4740066667,23.3045833333,0
"2024-01-14 10:01:55TAM3366SBJUSBGR","TAM3366","SBJU","SBGR","M",1705226515000,1705225109035,-21.8732576689,-45.8627957877,21.3364506911,"10R","A320",1705226515000,0,9,25,23.43275,10.6367068889,100,22.7929433333,0.6398066667,23.3045833333,0.1281666667
"2024-01-14 10:29:48TAM3375SBRFSBGR","TAM3375","SBRF","SBGR","M",1705228188000,1705226752400,-21.8732474244,-45.8638886441,21.3015416404,"10R","A320",1705228188000,0,8,22,23.9266666667,10.6367068889,100,22.7929433333,1.1337233333,23.3045833333,0.6220833333
"2024-01-14 09:04:51TAM4555SBPSSBGR","TAM4555","SBPS","SBGR","M",1705223091000,1705221538858,-21.8740942989,-45.8630519259,21.3387003062,"10R","A320",1705223091000,0,12,27,25.8690333333,10.6367068889,100,22.7929433333,3.07609,23.3045833333,2.56445
"2024-01-14 08:50:12TAM3251SBIZSBGR","TAM3251","SBIZ","SBGR","M",1705222212000,1705220880389,-21.7997981401,-46.1455006698,11.3235184983,"10R","A320",1705222212000,0,9,21,22.1935166667,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-14 07:43:12TAM3391SBPLSBGR","TAM3391","SBPL","SBGR","M",1705218192000,1705216883694,-21.8036705418,-46.0880778948,13.2739406764,"10R","A320",1705218192000,0,1,3,21.8051,10.6367068889,100,22.7929433333,0,23.3045833333,0
"2024-01-14 08:12:38TAM3393SBPJSBGR","TAM3393","SBPJ","SBGR","M",1705219958000,1705218472091,-21.7934141409,-46.1623238284,10.7150204304,"10R","A320",1705219958000,0,5,8,24.76515,10.6367068889,100,22.7929433333,1.9722066667,23.3045833333,1.4605666667
"2024-01-14 08:34:02TAM3407SBMOSBGR","TAM3407","SBMO","SBGR","M",1705221242000,1705219711780,-21.8742172323,-45.8659923928,21.246554064,"10R","A320",1705221242000,0,11,16,25.5036666667,10.6367068889,100,22.7929433333,2.7107233333,23.3045833333,2.1990833333
"2024-01-14 08:59:32TAM4701SBCFSBGR","TAM4701","SBCF","SBGR","M",1705222772000,1705221374004,-21.8721529758,-45.8623654755,21.3364125531,"10R","A320",1705222772000,0,9,25,23.2999333333,10.6367068889,100,22.7929433333,0.50699,23.3045833333,0
"2024-01-14 02:51:11TAM3453SBMOSBGR","TAM3453","SBMO","SBGR","M",1705200671000,1705199320195,-21.869974323,-45.860787664,21.3594863506,"10R","A320",1705200671000,0,1,7,22.5134166667,10.6367068889,100,22.7929433333,0,23.3045833333,0
